hhid,personid,pernum,sample_segment,hhgroup,traveldate,relationship,proxy_parent,proxy,age,gender,employment,jobs_count,worker,student,schooltype,education,license,vehicleused,smartphone_type,smartphone_age,smartphone_qualified,race_afam,race_aiak,race_asian,race_hapi,race_hisp,race_white,race_other,race_noanswer,workplace,hours_work,commute_freq,commute_mode,commute_dur,telecommute_freq,wpktyp,workpass,workpass_cost,workpass_cost_dk,work_county,work_tract,work_bg,work_puma10,work_rgcname,work_taz2010,prev_work_wa,prev_work_county,prev_work_tract,prev_work_bg,prev_work_puma10,prev_work_rgcname,prev_work_taz2010,prev_work_notwa_city,prev_work_notwa_zip,prev_work_notwa_state,prev_work_notwa_notus,school_freq,school_loc_county,school_tract,school_bg,school_puma10,school_rgcname,school_taz2010,completed_pref_survey,mode_freq_1,mode_freq_2,mode_freq_3,mode_freq_4,mode_freq_5,tran_pass_1,tran_pass_2,tran_pass_3,tran_pass_4,tran_pass_5,tran_pass_6,tran_pass_7,tran_pass_8,tran_pass_9,tran_pass_10,tran_pass_11,tran_pass_12,benefits_1,benefits_2,benefits_3,benefits_4,av_interest_1,av_interest_2,av_interest_3,av_interest_4,av_interest_5,av_interest_6,av_interest_7,av_concern_1,av_concern_2,av_concern_3,av_concern_4,av_concern_5,wbt_transitmore_1,wbt_transitmore_2,wbt_transitmore_3,wbt_bikemore_1,wbt_bikemore_2,wbt_bikemore_3,wbt_bikemore_4,wbt_bikemore_5,rmove_incentive,call_center,mobile_device,num_trips,nwkdays,hh_wt_revised,hh_day_wt_revised
17120491,1712049101,1,23,2,5/3/17,0,,1,9,2,5,,0,1,,6,1,2,2,2,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,2,7,7,,,,,,,,,,,,,,,,,5,5,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,0,0,9,1,23.875,23.875
17120491,1712049102,2,23,2,5/3/17,1,,1,9,2,3,1,1,1,,7,1,1,2,2,1,0,0,0,0,0,1,0,0,1,2,1,1,6,9,1,5,,,King County,53033023804,530330238041,11608,Bellevue,1544,,,,,,,,,,,,,,,,,,,1,7,7,2,7,7,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,0,0,3,1,23.875,23.875
17120491,1712049103,3,23,2,5/3/17,2,,3,4,2,,1,1,,5,,1,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,2,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,23.875,23.875
17120491,1712049104,4,23,2,5/3/17,2,,3,3,2,,,0,,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,1,23.875,23.875
17120499,1712049901,1,56,1,5/16/17,0,0,1,10,2,6,,0,1,,6,1,1,2,2,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,6,4,7,7,,,,,,,,,,,,,,,,,5,5,,,4,4,4,1,1,1,1,1,2,2,2,4,3,4,4,4,1,0,1,27,4,196.9269175,49.23172936
17120507,1712050701,1,52,1,4/18/17,0,0,1,7,2,1,1,1,1,,7,1,1,2,2,1,0,0,0,0,0,1,0,0,2,1,4,17,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,4,7,3,2,3,1,3,3,3,3,3,3,3,3,,2,1,2,1,2,3,2,2,2,2,3,2,2,2,2,2,3,3,3,3,3,3,3,2,1,0,0,25,4,22.18337277,5.545843193
17120518,1712051801,1,12,2,4/11/17,0,,1,7,1,1,1,1,1,,5,1,1,1,2,1,0,0,0,0,0,1,0,0,1,2,2,1,2,8,2,5,,,King County,53033024800,530330248003,11608,,1468,1,King County,53033024800,530330248002,11608,,1471,,,,,,,,,,,,1,7,7,1,7,7,,,,,,,,,,,,,1,1,2,2,5,5,1,5,3,2,2,5,5,2,2,2,6,2,4,6,6,6,6,6,,0,0,4,1,195.7986801,195.7986801
17120518,1712051802,2,12,2,4/11/17,1,,1,6,2,5,,0,1,,6,1,2,1,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,1,7,7,,,,,,,,,,,,,,,,,3,3,,,3,3,3,2,2,2,1,1,6,6,6,6,6,6,6,6,,0,0,0,1,195.7986801,195.7986801
17120518,1712051803,3,12,2,4/11/17,2,,3,1,2,,,0,,9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,195.7986801,195.7986801
17120520,1712052001,1,58,2,5/18/17,0,,1,7,1,1,1,1,1,,7,1,1,2,2,1,0,0,0,0,0,1,0,0,1,3,2,1,2,7,2,3,350,0,King County,53033028402,530330284024,11611,,983,1,King County,53033028402,530330284024,11611,,983,,,,,,,,,,,,1,7,7,7,7,7,,,,,,,,,,,,,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,0,1,0,1,6.875653262,6.875653262
17120521,1712052101,1,52,1,5/2/17,0,0,1,6,2,1,1,1,1,,6,1,,2,2,1,0,0,0,0,0,1,0,0,1,2,2,8,3,8,,,,,King County,53033007300,530330073003,11603,Seattle South Lake Union,432,1,King County,53033008001,530330080013,11603,Seattle Downtown,450,,,,,,,,,,,,1,1,7,1,3,4,2,2,1,2,2,2,2,2,2,3,2,,1,1,3,2,6,3,3,4,5,5,4,4,4,4,4,4,,,,-9999,-9999,-9999,-9999,-9999,1,0,0,24,3,21.16768419,7.055894733
17120533,1712053301,1,23,2,4/25/17,0,,1,10,1,6,,0,1,,6,1,12,3,,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,7,1,7,7,2,3,1,3,3,3,3,3,3,3,3,,,,,,2,1,,,2,2,2,4,2,2,2,2,5,1,4,5,5,5,5,5,,0,0,0,1,23.875,23.875
17120533,1712053302,2,23,2,4/25/17,1,,1,9,2,1,1,1,1,,7,1,1,2,2,1,0,0,0,0,1,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,3,7,6,,,,,,,,,,,,,3,1,1,1,5,3,,,5,5,3,2,1,2,2,1,6,6,6,6,6,6,6,6,,0,0,5,1,23.875,23.875
17120557,1712055701,1,54,1,4/11/17,0,0,1,7,2,1,1,1,1,,7,1,11,2,2,1,0,0,1,0,0,0,0,0,1,2,2,7,1,8,,,,,King County,53033008100,530330081002,11603,Seattle Downtown,529,1,King County,53033008100,530330081001,11603,Seattle Downtown,510,,,,,,,,,,,,1,4,7,1,5,5,2,1,1,3,3,3,3,3,3,3,3,,1,1,3,4,5,5,5,5,5,5,5,1,1,1,1,1,3,3,3,5,5,5,5,5,1,0,1,45,4,15.82827309,3.957068273
17120557,1712055702,2,54,1,4/11/17,1,0,1,6,1,1,1,1,1,,6,1,11,2,2,1,0,0,1,0,0,0,0,0,1,3,2,8,3,7,,,,,King County,53033007100,530330071002,11603,Seattle Uptown,442,1,King County,53033022803,530330228033,11607,Redmond-Overlake,1615,,,,,,,,,,,,1,1,7,1,4,5,2,2,1,3,3,3,3,3,3,3,3,,1,1,3,4,5,5,5,5,5,5,5,1,1,1,1,1,,,,-9999,-9999,-9999,-9999,-9999,2,0,1,37,4,15.82827309,3.957068273
17120559,1712055901,1,59,2,4/13/17,0,,1,9,2,7,,0,1,,3,1,1,6,,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,7,7,7,7,,,,,,,,,,,,,,,,,2,3,,,4,5,1,4,2,4,1,1,6,6,6,5,5,5,5,5,,0,1,4,1,98.93044354,98.93044354
17120581,1712058101,1,23,2,4/4/17,0,,1,6,2,2,1,1,1,,5,1,2,2,2,1,0,0,0,0,0,1,0,0,1,3,3,1,2,9,2,5,,,King County,53033024000,530330240001,11608,,1588,1,Snohomish County,53061052208,530610522083,11705,,2440,,,,,,,,,,,,1,6,4,3,7,7,,,,,,,,,,,,,4,4,2,4,5,5,5,5,5,5,5,6,6,6,6,6,5,5,5,4,4,4,4,4,,0,0,5,1,36.61495028,36.61495028
17120581,1712058102,2,23,2,4/4/17,1,,2,6,1,1,2,1,1,,6,1,1,2,2,1,0,0,0,0,0,1,0,0,1,2,1,1,1,9,1,5,,,King County,53033024000,530330240002,11608,,1591,3,,,,,,,,,,,,,,,,,,1,7,5,3,7,7,,,,,,,,,,,,,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,4,4,6,,0,0,3,1,36.61495028,36.61495028
17120604,1712060401,1,50,2,4/27/17,0,,1,5,2,1,1,1,1,,6,1,1,2,2,1,0,0,0,0,0,1,0,0,2,1,2,8,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,7,2,7,3,2,2,1,3,3,2,2,3,3,3,3,,1,1,3,2,2,5,1,5,1,5,3,1,1,2,1,1,4,1,4,5,5,5,5,5,,0,0,4,1,170.6155303,170.6155303
17120605,1712060501,1,3,2,5/2/17,0,,1,6,1,1,1,1,2,6,7,1,1,2,2,1,0,0,0,0,0,1,0,0,1,2,2,1,1,6,2,2,120,0,King County,53033009300,530330093002,11605,,653,2,,,,,,,SAN DIEGO,,5,0,5,Los Angeles County,,,,,,1,6,6,1,7,4,,,,,,,,,,,,,1,1,1,1,5,5,1,5,1,5,1,1,1,1,1,1,2,2,2,4,2,2,4,1,,0,0,5,1,492.9,492.9
17120605,1712060502,2,3,2,5/2/17,1,,1,6,1,5,,0,1,,6,1,2,2,2,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,5,1,6,4,,,,,,,,,,,,,,,,,5,5,,,2,2,5,1,1,1,1,1,3,3,3,5,5,5,5,5,,0,0,2,1,492.9,492.9
17120636,1712063601,1,2,2,5/31/17,0,,3,7,1,1,1,1,1,,7,1,1,6,,0,0,0,0,0,0,1,0,0,1,2,2,2,6,8,1,5,,,King County,53033004000,530330040001,11602,,105,,,,,,,,,,,,,,,,,,,1,5,4,3,7,7,2,2,1,3,3,3,3,3,3,3,3,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,556.1667132,556.1667132
17120636,1712063602,2,2,2,5/31/17,1,,1,7,2,1,1,1,1,,7,1,1,6,,0,0,0,0,0,0,1,0,0,1,2,2,2,6,8,1,5,,,King County,53033004000,530330040001,11602,,105,,,,,,,,,,,,,,,,,,,1,5,4,3,7,7,2,2,3,2,3,3,3,3,3,3,3,,3,2,2,2,4,2,4,3,4,3,2,1,2,1,1,1,4,3,4,4,4,5,5,5,,0,0,4,1,556.1667132,556.1667132
17120636,1712063603,3,2,2,5/31/17,2,,3,2,1,,,0,,3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,King County,53033002400,530330024001,11602,,109,1,2,4,3,,,2,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,556.1667132,556.1667132
17120636,1712063604,4,2,2,5/31/17,2,,3,1,1,,,0,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,556.1667132,556.1667132
17120652,1712065201,1,59,2,4/18/17,0,,1,6,2,1,1,1,1,,6,1,1,2,2,1,0,0,0,0,0,0,0,1,1,2,2,1,3,9,1,5,,,King County,53033010500,530330105002,11605,,737,1,King County,53033023700,530330237001,11608,,1586,,,,,,,,,,,,1,5,7,6,7,5,2,1,1,3,3,3,3,3,3,3,3,,1,1,1,1,1,2,1,2,2,1,1,3,4,2,4,2,6,3,3,5,5,5,5,5,,0,1,5,1,102,102
17120652,1712065202,2,59,2,4/18/17,1,,2,6,1,1,1,1,1,,6,1,3,2,2,1,0,0,0,0,0,0,0,1,1,2,2,1,2,9,3,5,,,King County,53033006600,530330066001,11603,,383,1,King County,53033023700,530330237001,11608,,1586,,,,,,,,,,,,1,5,7,7,7,5,2,2,1,3,3,3,3,3,3,3,3,,3,1,2,3,2,4,5,4,1,5,1,2,4,2,2,2,5,3,3,4,5,4,4,4,,0,1,4,1,102,102
17120668,1712066801,1,23,2,5/4/17,0,,1,9,2,3,1,1,1,,6,1,1,2,2,1,0,0,0,0,0,1,0,0,2,6,6,1,,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,5,3,7,6,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,1,6,1,1,1,4,4,4,4,4,4,4,4,,0,0,12,1,23.875,23.875
17120668,1712066802,2,23,2,5/4/17,1,,1,9,1,1,1,1,1,,7,1,2,2,2,1,0,0,0,0,0,1,0,0,1,2,2,1,2,9,1,5,,,Snohomish County,53061051000,530610510001,11701,,2624,1,King County,53033022605,530330226051,11607,,1703,,,,,,,,,,,,1,7,6,4,4,7,,,,,,,,,,,,,2,1,2,2,5,5,5,5,5,5,5,2,3,3,1,2,4,4,4,4,4,4,4,4,,0,0,2,1,23.875,23.875
17120672,1712067201,1,51,2,5/31/17,0,,1,6,2,1,1,1,1,,6,1,1,2,2,1,0,0,0,0,0,1,0,0,1,2,2,1,5,9,1,5,,,Snohomish County,53061041304,530610413042,11702,,2309,,,,,,,,,,,,,,,,,,,1,5,7,1,7,5,2,2,1,3,3,3,3,3,3,3,3,,3,2,3,2,1,1,1,1,1,1,1,2,3,5,1,2,6,2,2,3,5,3,5,5,,0,1,3,1,30.50028196,30.50028196
17120672,1712067202,2,51,2,5/31/17,1,,2,6,1,1,1,1,1,,6,1,12,2,2,1,0,0,0,0,0,1,0,0,1,2,2,9,5,7,,,,,King County,53033022803,530330228033,11607,Redmond-Overlake,1615,,,,,,,,,,,,,,,,,,,1,1,7,1,7,5,2,2,1,3,3,3,3,3,3,1,3,,4,1,3,3,1,1,1,1,1,1,1,2,2,3,2,2,,,,-9999,-9999,-9999,-9999,-9999,,0,1,5,1,30.50028196,30.50028196
17120672,1712067203,3,51,2,5/31/17,2,,3,1,2,,,0,,9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,30.50028196,30.50028196
17120803,1712080301,1,50,1,4/18/17,0,0,2,6,1,1,1,1,1,,3,1,13,1,2,1,0,0,0,0,0,1,0,0,1,3,2,8,3,9,,,,,King County,53033008200,530330082001,11603,Seattle Downtown,506,1,King County,53033008001,530330080013,11603,Seattle Downtown,449,,,,,,,,,,,,1,2,7,3,7,7,2,2,1,3,3,3,3,3,3,3,3,,1,3,1,1,3,3,3,2,3,3,3,4,4,4,4,4,,,,-9999,-9999,-9999,-9999,-9999,2,0,1,32,3,45.81499114,15.27166372
17120803,1712080302,2,50,1,4/18/17,1,0,1,6,2,1,2,1,1,,6,1,1,1,2,1,0,0,0,0,0,1,0,0,1,3,2,1,3,9,3,2,70,0,King County,53033008100,530330081002,11603,Seattle Downtown,502,1,King County,53033008200,530330082001,11603,Seattle Downtown,504,,,,,,,,,,,,1,5,7,5,7,5,1,2,2,3,3,3,3,3,3,3,3,,1,1,2,1,5,5,5,5,5,5,5,1,1,1,1,1,5,5,5,5,5,5,5,5,2,0,1,45,3,45.81499114,15.27166372
17120836,1712083601,1,23,2,5/25/17,0,,1,8,1,1,1,1,1,,7,1,1,6,,0,0,0,0,0,0,0,0,1,1,3,2,1,2,8,1,3,200,0,King County,53033023804,530330238041,11608,Bellevue,1544,1,King County,53033008100,530330081002,11603,Seattle Downtown,531,,,,,,,,,,,,1,7,7,7,7,7,,,,,,,,,,,,,3,1,2,2,5,5,5,5,5,5,5,6,6,6,6,6,5,5,5,5,5,5,5,5,,0,0,2,1,54.44530307,54.44530307
17120836,1712083602,2,23,2,5/25/17,1,,2,7,2,7,,0,1,,6,1,2,6,,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,4,7,7,,,,,,,,,,,,,,,,,5,5,,,2,5,5,2,1,2,2,2,6,6,6,6,6,6,6,6,,0,0,0,1,54.44530307,54.44530307
17120836,1712083603,3,23,2,5/25/17,2,,3,1,1,,,0,,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,54.44530307,54.44530307
17120836,1712083604,4,23,2,5/25/17,2,,3,1,1,,,0,,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,54.44530307,54.44530307
17120852,1712085201,1,52,2,5/4/17,0,,1,6,2,1,1,1,1,,6,1,1,2,2,1,0,0,0,0,0,1,0,0,1,2,2,1,1,9,1,5,,,King County,53033030006,530330300062,11612,Federal Way,1104,1,Pierce County,53053071206,530530712064,11506,Puyallup South Hill,3317,,,,,,,,,,,,1,6,7,3,7,5,,,,,,,,,,,,,3,3,3,3,5,3,2,2,5,4,4,1,1,1,1,1,5,5,5,5,5,5,5,5,,0,0,4,1,104.4805259,104.4805259
17120852,1712085202,2,52,2,5/4/17,1,,3,6,1,1,1,1,1,,6,1,2,2,2,1,0,0,0,0,0,1,0,0,2,1,2,1,,9,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,6,5,7,5,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,4,1,104.4805259,104.4805259
17120863,1712086301,1,3,2,5/31/17,0,,1,6,2,1,1,1,1,,6,1,1,1,2,1,0,0,0,0,0,1,0,0,1,3,2,8,2,8,,,,,King County,53033008100,530330081002,11603,Seattle Downtown,501,1,King County,53033022803,530330228033,11607,Redmond-Overlake,1615,,,,,,,,,,,,1,1,3,3,7,5,2,3,1,3,3,3,3,3,3,3,3,,4,4,3,3,1,2,6,1,1,1,1,5,5,5,5,5,,,,-9999,-9999,-9999,-9999,-9999,,0,1,6,1,495.8748794,495.8748794
17120863,1712086302,2,3,2,5/31/17,1,,3,6,1,1,2,1,1,,6,1,1,1,2,1,0,0,0,0,0,0,0,1,2,1,4,1,,4,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,6,1,7,5,2,3,1,3,3,3,3,3,3,3,3,,3,4,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,495.8748794,495.8748794
17120908,1712090801,1,50,2,5/16/17,0,,2,6,1,2,1,1,1,,6,1,1,1,2,1,1,0,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,2,7,7,1,3,1,3,3,3,3,3,3,3,3,,4,4,4,4,5,4,,,5,5,5,3,3,3,3,3,,,,-9999,-9999,-9999,-9999,-9999,,0,1,2,1,73.95854118,73.95854118
17120908,1712090802,2,50,2,5/16/17,1,,1,6,2,7,,0,1,,5,3,,1,2,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,6,5,5,1,3,1,3,3,3,3,3,3,3,3,,,,,,6,6,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,0,1,0,1,73.95854118,73.95854118
17120908,1712090803,3,50,2,5/16/17,2,,3,1,2,,,0,,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,73.95854118,73.95854118
17120908,1712090804,4,50,2,5/16/17,2,,3,1,1,,,0,,9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,73.95854118,73.95854118
17120912,1712091201,1,3,2,5/31/17,0,,1,9,1,6,,0,1,,7,1,1,2,2,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,6,2,7,7,,,,,,,,,,,,,,,,,3,3,,,6,3,3,1,1,1,1,1,4,4,4,3,3,3,3,4,,0,0,4,1,533.3767911,533.3767911
17120912,1712091202,2,3,2,5/31/17,1,,1,9,2,6,,0,1,,6,1,3,2,2,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,6,2,7,7,,,,,,,,,,,,,,,,,6,6,,,5,6,1,1,1,1,1,1,4,4,4,4,4,4,4,4,,0,0,6,1,533.3767911,533.3767911
17120921,1712092101,1,12,2,5/31/17,0,,1,7,2,2,1,1,1,,7,1,2,2,2,1,0,0,0,0,0,1,0,0,1,3,3,8,3,9,,,,,King County,53033008100,530330081002,11603,Seattle Downtown,531,1,King County,53033002900,530330029001,11601,,135,,,,,,,,,,,,1,2,5,1,7,6,2,3,1,3,3,3,3,3,3,3,3,,1,1,3,3,2,3,4,5,5,4,4,2,2,6,2,2,,,,-9999,-9999,-9999,-9999,-9999,,0,1,2,1,198.9290351,198.9290351
17120921,1712092102,2,12,2,5/31/17,1,,3,7,1,1,1,1,1,,3,1,1,2,1,0,0,0,0,0,0,1,0,0,1,3,2,1,4,9,1,5,,,King County,53033004500,530330045001,11602,Seattle University Community,279,1,King County,53033003800,530330038001,11602,,190,,,,,,,,,,,,1,5,5,1,6,6,2,3,1,3,3,3,3,3,3,3,3,,1,1,3,2,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,198.9290351,198.9290351
17120923,1712092301,1,23,1,4/11/17,0,0,1,8,2,1,1,1,1,,6,1,1,2,2,1,0,0,0,0,0,1,0,0,1,2,2,1,5,8,1,5,,,Snohomish County,53061051922,530610519222,11704,Bothell Canyon Park,2566,,,,,,,,,,,,,,,,,,,1,6,7,2,7,5,,,,,,,,,,,,,2,1,4,4,5,5,4,5,4,5,4,1,1,1,1,1,4,4,4,5,5,5,5,5,1,0,0,27,4,23.875,5.968750003
17120932,1712093201,1,55,2,5/16/17,0,,3,8,2,1,1,1,1,,6,1,2,2,1,0,0,0,0,0,0,1,0,0,1,2,2,3,3,9,2,3,,1,King County,53033007300,530330073003,11603,Seattle South Lake Union,433,1,King County,53033005302,530330053023,11602,,301,,,,,,,,,,,,1,4,6,3,7,7,2,2,1,3,3,3,3,3,3,3,3,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,13.85459743,13.85459743
17120932,1712093202,2,55,2,5/16/17,1,,1,7,2,2,2,1,1,,7,1,1,2,1,0,0,0,0,0,0,1,0,0,1,4,5,3,6,5,5,1,45,0,King County,53033005302,530330053023,11602,Seattle University Community,302,,,,,,,,,,,,,,,,,,,1,4,7,3,7,7,2,2,1,2,3,3,3,3,3,3,3,,3,2,2,3,2,1,2,1,1,1,1,3,3,3,1,1,3,2,3,4,5,5,5,4,,0,0,5,1,13.85459743,13.85459743
17120932,1712093203,3,55,2,5/16/17,2,,3,2,1,,,0,,5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,7,3,,,2,2,1,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,13.85459743,13.85459743
17120993,1712099301,1,50,2,4/18/17,0,,1,6,1,1,1,1,1,,7,1,1,2,2,1,0,0,1,0,0,0,0,0,1,2,2,1,3,7,1,5,,,King County,53033022803,530330228031,11607,,1628,1,King County,53033032309,530330323092,11607,Redmond Downtown,1655,,,,,,,,,,,,1,3,6,2,7,5,1,3,1,3,3,3,3,3,3,1,3,,1,1,3,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,3,3,3,3,2,,0,0,4,1,45.81253883,45.81253883
17121000,1712100001,1,3,2,4/19/17,0,,1,11,2,6,,0,1,,3,1,1,2,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,3,7,7,,,,,,,,,,,,,,,,,5,5,,,5,5,4,2,1,2,4,2,5,5,5,5,5,5,5,5,,1,0,0,1,514.4219929,514.4219929
17121007,1712100701,1,23,2,4/18/17,0,,1,7,1,7,,0,1,,7,1,1,2,2,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,4,7,6,,,,,,,,,,,,,,,,,1,1,,,1,1,1,5,2,5,2,2,5,5,5,4,3,3,3,3,,0,0,0,1,24.32372864,24.32372864
17121007,1712100702,2,23,2,4/18/17,1,,1,6,2,1,1,1,1,,7,1,2,2,2,1,0,0,1,0,0,0,0,0,1,2,2,1,4,2,2,5,,,King County,53033022803,530330228033,11607,Redmond-Overlake,1615,3,,,,,,,,,,,,,,,,,,1,7,7,4,7,6,,,,,,,,,,,,,2,2,2,2,2,4,2,4,1,4,2,3,3,3,4,3,5,5,5,5,5,5,5,5,,0,0,4,1,24.32372864,24.32372864
17121018,1712101801,1,53,1,5/23/17,0,0,1,5,2,2,1,1,3,6,5,1,1,2,2,1,0,0,0,0,0,1,0,0,1,6,8,6,1,9,,,,,King County,53033005302,530330053022,11602,Seattle University Community,305,1,Pierce County,53053071205,530530712051,11506,,3246,,,,,1,King County,53033005302,530330053022,11602,Seattle University Community,305,1,3,1,1,7,5,2,3,3,1,3,2,3,3,3,3,3,1,3,1,1,1,3,3,3,3,3,3,2,4,3,4,4,4,2,2,2,,,,,,1,0,1,23,1,25.86474515,25.86474515
17121067,1712106701,1,55,2,5/3/17,0,,1,10,1,6,,0,1,,7,1,1,1,2,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,7,7,7,,,,,,,,,,,,,,,,,5,5,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,0,0,6,1,19.09903032,19.09903032
17121075,1712107501,1,50,2,4/19/17,0,,1,8,2,1,1,1,1,,7,1,,2,2,1,0,0,0,0,0,0,0,1,1,2,2,16,1,9,,,,,King County,53033006000,530330060001,11603,,358,2,,,,,,,Torrance,,5,0,,,,,,,,1,4,7,2,7,2,2,3,1,3,3,3,3,3,3,3,3,,1,1,3,2,5,4,2,5,2,5,2,2,1,2,2,2,2,1,2,2,5,5,5,2,,0,1,0,1,135.7364268,135.7364268
17121111,1712111101,1,51,1,5/23/17,0,0,1,6,1,1,1,1,1,,6,1,1,1,2,1,0,0,1,0,0,1,0,0,1,1,2,8,1,9,,,,,King County,53033007300,530330073003,11603,Seattle South Lake Union,433,1,King County,53033007300,530330073003,11603,Seattle Downtown,487,,,,,,,,,,,,1,1,6,3,5,5,2,2,1,3,2,3,3,3,3,3,3,,1,4,3,4,1,2,1,2,3,1,1,5,4,4,3,2,,,,-9999,-9999,-9999,-9999,-9999,1,0,1,14,2,549.7932978,274.8966489
17121120,1712112001,1,58,1,5/2/17,0,0,3,6,3,1,1,1,1,,6,3,,1,2,1,0,0,0,0,0,0,0,1,1,3,2,8,3,10,,,,,King County,53033028300,530330283003,11611,,1017,1,King County,53033007100,530330071002,11603,Seattle Uptown,442,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,25,4,8.496119248,2.124029812
